audio_file,label,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
classical.00089.au,classical,0.21731989,2423.392871337592,1884.7000072016992,4296.62401890238,0.16668644482875386,-301.9122,57.529007,-59.13265,33.565342,-20.884865,17.741964,-0.64347994,49.018883,19.12921,27.086376,-17.644945,-0.27383488,-3.7493477,18.161661,9.959834,11.609024,11.279266,15.379257,-7.411045,-5.8538213
classical.00098.au,classical,0.2899787,1953.0485341566473,1865.8487584368086,3780.6271390649185,0.1234924505369582,-287.4953,101.73614,-35.372746,41.28449,-12.747254,17.288485,-13.978458,16.312304,-5.600776,13.664308,-8.79164,-0.054942366,-13.771115,6.479974,6.7057347,6.984978,7.0333786,8.39261,-5.607799,1.3788905
classical.00088.au,classical,0.2941349,1302.6624548505915,1455.251726418481,2347.185806888545,0.07053623258513932,-299.77554,157.33685,-37.35421,15.771007,-5.749817,-4.457769,-6.815904,-10.737252,-9.8834,-8.153301,-5.417673,-7.8376493,-2.7320714,-1.1082361,1.6503441,3.6421797,3.0843685,0.10920564,-0.7951717,-2.738005
classical.00068.au,classical,0.25727466,1559.7218519280827,1615.769538442078,2812.832991183727,0.09520237217008513,-234.39769,130.26877,-39.54862,19.338034,-6.797017,-5.126455,-3.7094817,-4.0355,-5.0706124,-1.3675259,-7.73636,-4.3819118,0.46524018,0.7851372,5.4584937,8.777551,7.0402083,2.4162295,-2.3063126,-0.2422629
classical.00039.au,classical,0.27081487,1633.5347587817203,1735.0812407599333,3161.25588431816,0.10895928066950464,-409.53015,116.79896,-16.165442,11.703342,0.72953904,5.984518,-4.2615976,0.49913597,0.43551183,12.60068,-1.107977,-1.1471632,4.9731827,1.7579821,-3.9100983,3.5059981,2.7993553,3.1019957,0.65125686,-0.24516523
classical.00029.au,classical,0.24693537,1558.8139525993836,1578.5636815986047,2922.0656640020316,0.09221523981714397,-297.21973,130.28058,-30.588888,27.49037,-7.0596185,1.9903347,-11.12716,4.754547,-8.772727,5.4197206,-5.373447,4.46951,1.7315199,1.8881361,-1.310469,1.0909128,-0.98950136,-1.4648294,0.6359713,1.1599151
classical.00078.au,classical,0.22521198,715.1893204778086,1029.99154525369,1037.2853943437983,0.04129340109810371,-552.064,173.3987,26.355768,14.11461,7.252555,-7.0876546,-5.856011,-10.340173,-11.018619,-9.193639,-8.826016,-4.9292073,-3.6504693,-4.2808557,-3.4574964,-4.820614,-5.682529,-6.550562,-8.210965,-6.4538417
classical.00058.au,classical,0.2656965,1137.9542403275434,1480.5218664318231,1821.1806542364068,0.08186836360777863,-349.97766,161.83293,-3.369809,14.192184,5.7752833,3.5416892,2.9785936,-7.105821,-7.92155,-0.35946268,2.8358877,-2.4959776,-6.779701,-8.832051,-6.6747184,-4.899662,0.10075657,4.2599273,5.1004577,2.6089818
classical.00009.au,classical,0.27047825,1216.2937624027388,1582.801550966995,2560.2595184609618,0.05627025686919505,-356.1422,139.8058,-6.278478,43.17629,-8.859081,11.042577,-8.373959,4.415756,-8.290999,8.67697,-8.138159,3.424294,-1.4383348,-0.41947225,-1.7267194,-0.2836302,-0.65353817,1.1605493,-0.62484115,-0.2575316
classical.00019.au,classical,0.28401762,1184.632142061296,1525.0447373783763,2289.4528226586685,0.057591488486842105,-475.84906,141.52058,-8.481038,33.996674,0.5306311,6.0455203,0.025262414,9.534499,2.1618295,7.085842,-8.051203,-0.10129266,0.79387003,3.873308,5.3137636,4.670821,6.8686132,5.3917675,1.0472852,-6.492128
classical.00048.au,classical,0.29654676,1515.5620851292708,1642.2011678894871,2770.9165779798764,0.087271581124226,-123.81388,148.48593,-21.538658,17.44088,-1.4277246,4.178464,-6.992981,-5.0811753,-5.793178,5.041861,-6.2461596,-1.9727545,-0.9710611,-2.452157,-4.3204827,-0.8659626,-4.714953,-2.2298324,-5.1324306,-3.2150638
classical.00059.au,classical,0.28258672,1551.6471444255078,1651.3792059139419,2841.574484054518,0.09329951141640867,-197.13153,137.37265,-34.190147,25.363756,-5.278909,-2.7750084,-9.495563,-7.6040764,-7.649768,-5.6634283,-4.382353,-5.433879,-3.5447948,-5.669737,-1.8894137,-2.885263,-3.4823244,-4.0248895,-7.2947736,-4.2009406
classical.00008.au,classical,0.2547736,1516.6262193385692,1629.5007047891386,2973.7820179469813,0.07878788336880804,-292.1283,127.76905,-29.901041,37.430187,-9.547024,5.1137033,-13.811694,7.026101,-7.0301743,6.489697,-9.906081,4.709107,0.37720558,1.4643332,3.393673,6.076538,0.9634286,-0.75365955,-2.1053123,0.75513226
classical.00018.au,classical,0.23907886,1157.8898583070984,1320.7693344880083,2181.97847254136,0.07066888484423374,-405.6738,145.7073,-0.83281094,23.074003,9.221291,-2.64933,-5.7474666,-2.0850399,-0.64235276,6.7624383,2.8043299,2.4406667,5.0802617,2.3873987,1.8681992,2.4992964,1.5197643,-2.263746,-1.4423908,2.61346
classical.00049.au,classical,0.31158686,2224.870163945009,2274.309912015473,4467.431319387336,0.10944642813951239,-98.32329,98.35693,-20.49176,18.818138,-2.0967205,2.66357,-7.309946,-3.5869284,-7.986065,-1.9163095,-4.727487,0.62707585,-2.591273,-1.4705253,-3.1706498,0.65762615,-4.8163743,-2.217761,-3.80898,0.23378916
classical.00069.au,classical,0.23666582,1349.415927727444,1522.6843015398392,2443.6185571062306,0.079280321812113,-321.19684,136.3056,-28.31138,31.04176,0.560744,0.22359838,0.65659904,-1.318524,-0.041851446,-0.42078155,-6.1937485,-0.16091882,-0.48144853,-0.74825895,7.478552,10.980685,7.8426213,4.3290396,2.988217,5.8561425
classical.00038.au,classical,0.29441014,1279.0416614368507,1339.0723988523514,2376.66062865833,0.07583589819562693,-276.04333,146.37161,-36.571274,24.187738,-2.5392818,-2.1773953,-13.293067,-6.525787,-9.3940735,-3.1207738,-11.5315695,-4.1906815,-1.6772903,-1.5206869,-3.1979535,-1.768453,-2.2389002,-3.524318,-2.994683,-3.3035483
classical.00028.au,classical,0.2629472,1313.6988926998818,1371.0499732024311,2397.0521720201236,0.08109777113970588,-228.91713,153.98312,-30.688818,20.806396,-6.0856743,1.1744199,-10.787298,-3.8875835,-11.598485,0.8836245,-8.282286,-0.7245336,-3.1098046,-3.4379346,-2.6290298,0.71919584,-1.973606,-2.513512,1.5714751,-1.4848675
classical.00079.au,classical,0.21762699,789.6016070365972,897.9943189328015,1158.4513283366389,0.05211230771091331,-437.55728,171.02715,7.3789964,-3.1290307,0.7910539,-11.140401,-12.525169,-6.8948927,-5.8411036,-8.446662,-8.470935,-8.330276,-7.373576,-6.7333503,-6.086332,-7.057518,-6.6497974,-4.2925873,-4.4056826,-4.917367
classical.00007.au,classical,0.2765292,1358.918358314813,1516.2085229561187,2667.9005342371324,0.07314694998065016,-286.83844,135.91945,-24.437115,36.64864,-6.234456,6.9540753,-8.162778,3.839327,-4.390524,6.42992,-4.123742,1.5436682,-4.3469567,-3.0189779,-0.0053141685,5.652414,3.4370098,2.8309772,1.0971744,-0.29430425
classical.00056.au,classical,0.31289953,1680.0882644413368,1706.919815911316,3077.806388925842,0.09672579455301858,-81.10374,129.1028,-42.538536,33.17806,5.6593075,-6.402166,-2.2650597,7.3727045,-18.718641,2.5008821,3.786016,1.9346387,-10.066492,0.94454986,-3.573206,-6.1683483,-8.033391,3.7758758,-5.0296087,-0.8535129
classical.00062.au,classical,0.32022476,1474.8033835452404,1813.316458852605,2809.941342002467,0.07404603751451239,-305.3965,135.92575,-11.755876,18.222889,10.38824,3.0167267,-5.595542,0.14511621,-1.3488971,-1.8679057,-3.2071364,-6.7403626,-2.6928697,-5.595527,-4.521924,-4.7830253,-5.370309,-2.6221502,-5.83681,-6.928835
classical.00033.au,classical,0.30392805,1128.2640221625,1375.873089355059,2165.7702372170083,0.05439309512867647,-429.08432,120.75418,-1.6857222,17.954273,7.736961,-2.0454319,-3.9426775,-2.536329,-0.58306205,-0.79712105,-9.051378,-3.685856,-0.97772574,-4.998318,-3.8106697,-2.4144213,-1.8966306,-0.3072186,3.4196365,3.1456134
classical.00091.au,classical,0.2237383,2192.7980911643253,1911.9860367064257,4066.4670772965846,0.1524378537393576,-251.31345,88.72515,-41.767193,37.919785,-12.0239725,21.63785,-5.8541446,25.725729,-5.196482,14.300962,-7.561345,10.469501,-4.921158,5.2831917,0.30772698,3.3197331,1.2613328,4.767063,-2.076303,1.1289667
classical.00081.au,classical,0.26690373,1213.872306467905,1539.5569803149886,2163.5285841053114,0.06055896865325077,-374.7411,153.85565,-21.574738,20.8465,7.0062532,-3.9491427,-2.5223048,-2.808805,-4.284176,-4.506858,-5.7672234,-4.262547,-3.843053,-4.5780506,-3.6347573,-2.2924838,-3.136094,-0.22214761,2.6310964,1.8191581
classical.00023.au,classical,0.26715586,983.6863867166007,1403.9756059575882,1852.513798102506,0.044227245791408666,-406.91776,163.0825,-2.3612192,32.38403,7.9803166,9.600347,-5.4201736,9.466268,-3.042097,10.165266,-10.342407,-5.4232244,-8.041795,-2.0908072,0.39918202,3.3924236,3.502365,7.3878026,6.44844,0.18480125
classical.00072.au,classical,0.27942064,1284.9217749388183,1659.6226140008785,2476.5683578632934,0.06374980347813468,-360.82178,138.9993,-12.939265,33.80576,7.5860834,-1.7161155,1.0366656,4.077864,3.9335077,0.9317126,0.5042101,4.6846004,3.3431869,-2.2512555,-1.8528677,2.2150304,1.7847875,-1.5196737,-3.2535207,3.9989493
classical.00046.au,classical,0.34679753,1878.6445743423567,1964.9120078139788,3633.9863591149865,0.11161308170472137,-85.243454,118.4289,-31.474636,20.284119,-4.42111,6.9229717,-10.954463,-1.6243683,-7.370241,-3.0151172,-4.433377,-1.403674,-4.2473674,-4.1689334,-3.9820216,0.27539733,-3.3933802,1.6944516,-3.6855268,-3.4398625
classical.00017.au,classical,0.25639498,1358.8979027398573,1417.8874326346383,2417.5937144748937,0.08111553369291796,-311.53937,148.68327,-33.481117,10.326815,-12.862015,1.2177198,-12.899293,0.7980942,-9.725868,2.0496948,-5.108884,6.745241,4.60557,3.7648313,1.2753286,1.2436004,-0.089598805,1.511763,0.3874774,-3.003955
classical.00037.au,classical,0.28417304,1534.064977581521,1464.7107229101782,2838.2245043113876,0.09395219076528638,-275.34625,125.31128,-41.04367,24.590538,-4.767962,-4.266323,-14.999459,-5.0511284,-4.9915376,2.46848,-10.886419,-8.020302,-5.1550593,-4.6184273,0.7149348,6.5177035,5.9065533,2.6838138,-2.0320349,-8.060386
classical.00066.au,classical,0.18703245,794.9184861016802,1295.689451584451,1007.277242465654,0.04503222958591331,-429.34622,175.15427,31.90371,4.27001,1.0521849,-5.770809,-9.479318,-11.282057,-10.581429,-8.662843,-6.3347793,-1.6808265,0.8209653,-0.18507825,0.03162604,0.20613301,-1.8470324,-4.4204164,-4.97325,-4.6042275
classical.00095.au,classical,0.2275452,1800.7078431571479,1780.9422687322447,3426.854278281008,0.12435714674438854,-422.60547,89.832726,-18.717682,37.798485,6.00816,4.158118,-1.9817754,12.124463,4.1675076,13.788769,2.8244221,5.887097,6.1281753,8.144629,12.357588,7.093215,2.4143646,0.7841789,-3.4213681,-0.74609846
classical.00052.au,classical,0.3879492,2411.938717521315,2436.3554414966125,4994.71146432977,0.12697013169988391,-186.39886,86.65773,-15.707338,14.743796,-2.2162292,6.2698216,-0.889201,0.66529906,-6.0868883,-5.210793,-7.860585,-1.7171625,-4.707717,-2.0587988,1.4084771,2.7604785,3.301349,3.1108615,-4.410137,-5.038042
classical.00003.au,classical,0.23423605,1526.6470666771072,1499.5326169159775,2915.9740341706174,0.10895172213622291,-326.86484,127.391304,-30.596096,37.4688,-5.296103,20.810871,-1.778644,-4.604763,-4.054473,5.228941,-0.6458984,2.8076396,7.2521753,3.9806387,-2.3890357,1.4909688,0.5834441,-0.61058605,2.3344686,2.649742
classical.00013.au,classical,0.23211414,1388.034995113543,1456.1845866422448,2598.7509523751937,0.08088953354779412,-343.11035,140.10423,-20.915195,32.336506,-3.6888778,2.9379277,-10.672708,0.3166281,-5.7867823,7.6893744,-3.6724803,2.5620697,-3.498306,-2.245539,-0.8378541,0.88798386,0.4820375,0.94707215,1.8641633,-0.63787067
classical.00042.au,classical,0.26172817,1327.3144253859778,1326.718842916638,2172.5701960985875,0.09385279605263158,-160.31596,164.13042,-48.88659,1.5945272,-7.5911255,-2.6257248,-11.076491,-7.0246425,-8.119808,1.2334962,-5.4957466,-4.2203636,-5.457256,-1.710066,-3.0921745,-1.292396,-6.099581,-0.92801535,-4.045848,-1.5577325
classical.00085.au,classical,0.30965278,1525.619292996841,1588.1754674169515,2732.97514073989,0.09158788155476007,-246.18962,149.44774,-41.977005,11.61573,-10.285991,-4.013753,-7.1393476,-10.134029,-9.423484,-7.1701813,-3.1502814,-5.630423,-2.5798812,-4.521075,-6.165346,-4.970549,-3.3465536,-3.345275,-0.67282546,0.22149904
classical.00076.au,classical,0.26048312,1340.2706428191875,1538.935290859348,2521.9847499032508,0.07171347414376934,-238.58221,149.78394,-28.870045,28.259254,-0.7971584,-3.927917,-2.1437025,-4.3427362,-4.1898055,-3.4436224,-5.770774,-0.116470575,2.5182724,0.6817653,0.068461224,1.7052761,0.65218085,1.4684155,-1.8314073,-6.244635
classical.00027.au,classical,0.2407049,901.8344805273017,1171.9157959545241,1456.6661917388255,0.05344941224845201,-366.2202,181.60065,-5.5249553,27.001509,-4.8177614,4.6137314,-10.527353,0.16398686,-11.134353,3.5836816,-10.331133,-1.0819359,-4.5992074,-0.48440373,0.8384127,0.2479215,2.1312027,0.70444626,1.0291938,-3.0619652
classical.00036.au,classical,0.2392824,1281.7708462575204,1502.8957260222567,2440.360243475474,0.059410449521091334,-419.2289,127.44835,-3.7927344,23.19407,-4.338063,4.040501,-8.202416,-7.6165686,-7.080099,-2.924447,-7.414776,-5.4390063,-9.09989,-10.616878,-5.7376747,-0.3924861,7.027567,5.593974,-3.46912,-5.1662126
classical.00067.au,classical,0.26735342,1118.2275065852268,1702.174919595113,1993.6712778758708,0.046355350836880804,-413.576,143.42525,31.343838,14.031338,1.5243758,-2.2910316,-6.47889,-8.102931,-5.9248185,-4.462899,-2.7833614,-0.8094728,-1.2081398,-2.3808455,-3.8103266,-3.5154004,-2.7125175,-2.385785,0.6228237,2.667576
classical.00094.au,classical,0.36900836,1424.0137458217046,1696.9385757982232,2927.3072989732486,0.07015490458107586,-385.75766,128.63867,-26.736025,39.483498,-2.176446,16.760004,-5.731489,14.7219,-3.092115,12.305302,-5.89402,2.7837799,3.671496,10.918801,10.536645,9.914708,6.1075974,3.5301018,-3.3200114,-3.6745708
classical.00053.au,classical,0.3045776,1465.4818859539198,1554.5106174668213,2749.1917093471848,0.0879189694998065,-119.290344,149.58826,-43.334373,24.639397,-5.615126,10.786389,-2.8994281,0.7871974,-6.547197,4.396779,-1.2928004,1.3654312,-1.0811417,-2.4352403,-1.9375854,1.2980735,-1.3811971,1.044974,-5.6029663,-1.9862425
classical.00002.au,classical,0.27786523,1490.0348101512684,1599.959101763821,2784.9164933243032,0.09004972003192724,-235.2558,141.12819,-34.666855,30.979235,-16.377935,23.111984,-11.031445,7.6394672,-19.008242,4.2356496,-11.820917,8.909784,-1.4338721,4.2810254,1.48214,3.1879742,-1.3095182,2.929819,-1.6610032,-2.8966658
classical.00012.au,classical,0.23565796,1179.9086542698121,1332.076042671202,2153.69531023244,0.06593875471652477,-362.7068,143.95001,-18.978735,30.648396,1.0513625,0.26869896,-7.9717984,-3.8689754,-8.924187,3.2462313,-4.4491057,3.6338744,4.9317765,3.2798994,6.3711314,6.07249,3.8466637,-0.25212976,1.1599386,1.7927815
classical.00043.au,classical,0.19095671,1063.1533055256577,1552.0890396262078,1610.948592147591,0.051040885618227554,-249.53381,161.60559,10.13459,-3.0793085,-0.601395,-2.0767028,-12.190371,-8.60327,-14.638802,-12.051189,-12.306466,-7.1756816,-7.889322,-2.0821002,-2.9086134,-0.8599437,-3.9728777,-0.88354445,-3.9874752,-3.8852253
classical.00084.au,classical,0.24549079,1001.400438764717,1151.0280783776084,1731.7228618421052,0.05794825125773994,-369.1842,171.987,-27.298708,6.032784,-0.122547254,-10.674321,-11.9141445,-10.192113,-11.358971,-10.5043545,-8.370093,-9.797996,-5.0510845,-5.084386,-3.038442,-1.7184575,-1.8490897,-2.2574778,-1.273307,-0.4411676
classical.00077.au,classical,0.21901545,811.6796466764333,1008.6550158359522,1236.0675256687791,0.04834475679663313,-477.96844,155.3399,12.7625065,5.5207095,2.388047,-10.645416,-16.635927,-12.535448,-11.18464,-9.3760805,-3.217065,-2.766592,-6.466333,-8.296723,-7.092608,-7.4754643,-5.32573,1.2610139,1.8749834,-1.6579994
classical.00026.au,classical,0.24564558,1278.6010872598486,1311.8149730792575,2233.269829056211,0.08174818292859908,-319.331,143.65877,-31.169575,10.915033,-5.536345,-4.2598557,-8.934058,-5.5899715,-8.016284,2.3332705,-4.46938,-0.32983255,0.9643884,1.1423551,-0.47774968,-1.3173232,0.15164535,1.5049015,3.70442,3.0609052
classical.00006.au,classical,0.26148927,1372.825806692258,1579.3098868178868,2737.933444091041,0.07292321739551083,-295.70288,134.5351,-22.447182,40.741524,-5.877058,9.267067,-11.864938,6.293622,-8.860721,4.4008584,-9.3738165,4.06237,1.6280918,5.1385694,5.4428163,2.2850788,-1.8166682,-2.9232295,0.13503483,3.197436
classical.00057.au,classical,0.25379294,1751.2714172256217,1929.8107584775403,3235.663767717202,0.09525792738970588,-367.16718,112.84346,-18.75544,10.168411,-1.6102493,3.807522,0.9193492,5.0650916,-5.365445,-9.519147,-8.492282,-1.7849529,1.2987914,-3.8683457,-2.6378126,-1.0534898,-1.2715236,-2.5035367,-2.5724726,-4.0622325
classical.00063.au,classical,0.2267748,690.0759016323168,1357.9930358443887,749.0621371904025,0.036054203753869966,-465.88144,180.22627,56.66609,11.020665,5.8361325,0.7331541,-3.9678006,-5.8895326,-8.465919,-9.788877,-7.6950545,-3.257702,-1.8623625,-4.015225,-4.10805,-2.4733312,-2.3564548,-2.98989,-3.2186184,-1.7083004
classical.00032.au,classical,0.2831339,792.8999210790028,1205.2704701829189,1207.567698003338,0.03658178937693499,-498.58408,177.51991,11.205842,27.64554,-2.8339856,5.1011515,-6.605433,-1.060357,-4.1522517,-3.0534475,-9.906495,-8.566302,-9.185144,-11.930792,-9.190084,-10.897355,-8.853785,-3.9325976,-2.3911228,-2.3027065
classical.00090.au,classical,0.21581267,2172.340940607676,1883.2585657082157,4066.550410126016,0.151986231375774,-326.2809,85.921196,-42.98764,31.841543,-19.572508,9.994432,-16.459343,10.003572,-8.595387,25.508465,6.5365863,16.398617,3.5058107,9.588159,5.9214525,9.285932,9.968676,9.201812,2.8012004,-5.3798156
classical.00080.au,classical,0.43790936,972.0335266926701,1615.1168674624225,1907.4134661317241,0.031537602191369966,-549.789,157.08478,6.5710278,34.439644,13.277488,5.745884,5.0605135,-3.0099287,2.0607243,3.0761263,2.013797,3.2408822,5.669565,5.70483,3.638744,4.090258,4.329781,3.3573902,2.6227622,1.6624794
classical.00022.au,classical,0.2762923,1211.199951983002,1367.098872950176,2237.361470981279,0.06844629813273993,-278.7497,160.02551,-28.405506,23.065287,-2.695343,3.0144858,-11.29187,-0.5081974,-11.359399,3.1797645,-5.102968,4.3384986,-4.0772567,-0.1606751,-1.6705972,1.6426011,0.9996062,-0.7614818,-3.8342717,-3.553059
classical.00073.au,classical,0.21632837,1211.2963352101176,1337.7625051510597,2104.7039398098877,0.07093910240905572,-306.75275,152.91249,-27.590593,16.318111,-3.1567297,-8.933618,-5.4252133,-9.775881,-7.1099715,0.29328012,0.8703542,5.411912,8.193733,4.1998916,2.0572605,3.0330756,-0.38666964,-2.813876,-2.9040785,1.3338028
classical.00047.au,classical,0.25857228,1173.6583080518985,1517.28538449701,2082.5040740494387,0.06632537369388544,-436.83713,154.14597,-19.881851,20.194216,3.1592236,0.4448076,-6.5360284,-4.605623,-10.060337,-6.1526475,-4.5326877,-2.783275,-5.234963,-7.3869176,-6.992792,-3.2004893,-0.3587164,2.2178178,2.568618,4.47146
classical.00016.au,classical,0.21920909,1054.4895874737008,1455.6845870990219,1947.038226526219,0.04766448880127709,-482.67764,154.86581,-5.028835,29.731905,-1.8718466,8.21909,-4.7656245,9.654473,-3.3304288,4.53955,-10.095197,-0.65576047,-2.4498682,-0.16845325,1.862222,3.4797673,3.3888257,1.1157753,1.2770164,-0.66691405
rock.00039.au,rock,0.4426771,2559.22662390471,2731.0699757065513,5447.258727838381,0.12278761730843653,-50.838947,86.394905,-14.416372,12.844696,21.700819,4.2395577,1.7381494,3.707214,4.6950455,-1.8586732,-1.1888558,-0.00758735,-4.118434,-5.7678833,-1.0695374,2.2988563,-1.5726808,-3.8491645,-6.14356,-5.3740335
rock.00068.au,rock,0.40207058,2467.007318192031,2398.9707140717423,5402.45066545327,0.11828008598587461,-121.06659,91.746254,-14.706883,52.972244,-11.40952,31.004107,-17.489931,24.199812,-24.774883,17.115133,-15.883021,10.375243,-8.624225,7.1466384,-11.832547,3.175442,-10.362252,1.5128495,-10.352643,-2.4817076
rock.00078.au,rock,0.35803303,1878.7403188782705,2204.9441152141117,4287.182409327835,0.07173048084365326,-131.05057,110.94783,-2.0945916,41.798374,-3.1780393,34.664017,-17.585814,19.865507,-9.127505,14.887124,-6.8286858,9.195827,-6.963252,6.312277,-9.62678,0.5053729,-12.774693,-4.904711,-2.517012,-3.1252985
rock.00029.au,rock,0.4184426,2444.5290633487098,2433.7860122393845,5172.36039011102,0.11148874383223684,-42.419415,85.06785,-7.390533,40.716,-1.0124472,18.938305,-3.5301328,5.875407,-5.0173,4.243502,-3.1827457,-0.5728989,-0.52669775,2.3493273,-0.36236316,-4.0977416,-3.8541796,-3.9144056,-5.7857165,-4.3317537
rock.00009.au,rock,0.3766265,1181.542369687997,1607.8772731993836,2367.9523479827785,0.04254093701625387,-178.56602,153.98964,-4.9524884,21.92873,-2.058788,23.679865,-1.2911593,11.557699,-6.039841,4.9547644,-2.9514263,5.4073763,-4.1195464,2.982754,-5.326301,-8.826265,-11.074743,-3.2140462,3.8525558,3.5558398
rock.00058.au,rock,0.30109203,2437.399428833472,2789.8213825062144,5497.725089341863,0.09894309029121517,-141.98488,96.997314,23.2418,10.45383,6.287103,4.9622498,1.078781,1.0925865,-4.842629,0.87794876,-3.4627783,-2.016179,-5.892612,-6.021554,-2.1205635,-6.166339,-0.32677397,5.096092,0.124512665,1.6744804
rock.00048.au,rock,0.32150215,1646.2316041633533,1700.7749287892752,3183.855747659878,0.0852647905379257,-93.36224,137.50995,-45.12623,37.843613,-9.437012,12.602366,-7.4948316,5.549253,-3.7357688,-2.014328,-2.4561508,-9.57819,-3.1756785,-5.571907,-7.5038857,-5.6748075,-2.0017543,-3.8710577,-6.215151,-8.103869
rock.00019.au,rock,0.43591076,2321.1857333280727,2118.985281901812,4702.063233933582,0.12819952713815788,-84.17957,102.337204,-41.3324,47.020866,-16.948591,26.230742,-18.95019,18.79082,-21.683567,11.045201,-19.231628,5.2280183,-16.757763,1.0928452,-9.666018,1.0884156,-7.5379243,3.2362857,-4.7125435,-0.31853616
rock.00008.au,rock,0.40874776,1717.312205078649,1842.5005611114718,3362.7213327508225,0.0849809676131966,-14.910253,138.42012,-41.889427,22.070244,-18.660637,31.994633,-20.366152,15.68984,-17.35027,14.861217,-8.898566,12.247994,-5.8196936,9.968249,-3.1631155,1.9760277,-6.9236846,3.1213982,-2.987224,-6.6779256
rock.00059.au,rock,0.33946255,2424.5774171541007,2927.316973865839,5644.765866873065,0.0865675037490325,-219.14595,94.36339,42.798733,16.120983,9.531597,12.918997,7.7216115,2.394131,-1.0267992,-1.9565755,-1.9719042,3.1589751,-0.8918166,-6.8644347,-5.067192,-4.016192,-5.5984316,-4.9919796,-2.5163236,-4.298637
rock.00049.au,rock,0.39595938,2077.4433099158423,2333.7700322146256,4495.139485173181,0.09130519241002322,-142.47118,116.17452,2.2642796,31.06773,6.1941395,0.109782785,0.31692642,7.7972584,3.2434437,-3.0236921,1.7100332,0.74169594,0.1464154,-4.417257,-4.470953,0.5151013,1.2299429,-0.15795301,-2.6123512,-4.452124
rock.00018.au,rock,0.48016113,2209.5799723084824,2142.82090538666,4594.563883967444,0.11580542218943499,-67.522125,109.11184,-32.7236,45.649612,-11.689846,27.486637,-16.335138,22.079046,-15.447787,19.397058,-11.613976,11.584409,-10.511846,4.440152,-7.003796,5.031985,-6.7555947,3.8096368,-2.6489806,-0.058602408
rock.00038.au,rock,0.4115391,2794.957193727644,2633.9440022869453,5862.41455078125,0.14055017052051083,-15.900696,67.15052,-20.123926,15.575629,4.8012395,10.826369,5.9569497,11.79601,-0.3981261,5.653123,0.113587916,1.0963844,-1.7399611,5.707215,-0.5920248,1.7249533,-1.5762609,1.5818851,0.41477472,2.9363039
rock.00069.au,rock,0.3114559,2569.0784766734587,2345.3736663432446,5365.900886464783,0.13768964360003869,-203.28783,85.372475,-11.55742,54.773098,-11.594332,20.571732,-27.761175,18.872599,-31.65306,10.695515,-11.927308,4.118083,-3.9962068,1.7311372,-7.900783,4.3295617,-11.235271,-1.1940901,-5.0306516,-2.3641899
rock.00079.au,rock,0.36003414,2148.4742492052446,2107.224965513683,4479.464579957188,0.1091164981617647,-91.355156,112.10196,-27.32784,47.97828,-19.593126,27.717112,-18.545603,17.429134,-13.156885,14.420191,-15.204804,11.532144,-12.576018,0.8995654,-10.451364,-0.62981284,-13.485509,3.309861,-3.7001958,1.0872096
rock.00028.au,rock,0.44279543,2047.00762584051,2070.341468050858,4095.9335657834267,0.101985399937113,-92.60593,101.822586,-33.47984,48.712025,12.398143,20.820536,8.7024555,9.283728,2.7653348,5.2462087,-9.33911,-3.484521,-4.357543,-4.655083,-3.9686422,-3.1221719,-7.003293,-0.39495,-1.1512733,-6.0090013
rock.00091.au,rock,0.44361234,2474.4622557207017,2123.3223223104847,4754.529583343411,0.15018352118808048,-74.26693,100.11528,-47.366165,49.620647,-18.412558,24.61702,-15.913234,23.897701,-22.829897,23.33806,-16.940989,14.936055,-11.498177,4.227619,-13.626194,4.4782104,-11.666513,4.325275,-10.597322,-0.8459487
rock.00033.au,rock,0.32350656,1673.2883635225883,1947.2780595971751,3429.595928369292,0.07488654641544118,-119.1093,128.94931,-17.867588,29.190224,2.7072358,8.011384,-7.062607,3.8874538,-1.5096631,-3.983352,-7.043679,-2.8636098,-4.1748347,-1.8508822,-2.9482691,-2.2480514,-0.5654781,-0.096274264,-2.7941098,-2.6274278
rock.00062.au,rock,0.31969917,2947.489724436587,3203.246227874781,6983.766103455157,0.10857001620549536,-212.33311,65.72543,45.21048,19.761806,11.825965,8.068434,4.432141,4.211851,-2.320246,-2.1876378,-1.6370039,-4.6580725,-3.7282786,-6.778231,-3.0018375,-6.5223885,-10.926147,-3.3909614,-1.2039825,-3.1154504
rock.00056.au,rock,0.48844758,3303.8778653177424,2914.1422881045205,6719.401035367889,0.17756393007449692,-7.8308716,59.502903,3.6706214,28.99228,4.1517987,10.276512,2.5378804,7.5842915,-1.3892787,2.9643073,4.050525,-0.7466621,1.0523341,-3.04868,-0.9969187,-0.68897146,-0.6843976,1.5304354,-0.4638445,0.5056453
rock.00007.au,rock,0.3592967,1282.1962921626969,1729.6369508624127,2675.8171530330883,0.04718867913119195,-140.42549,149.299,-10.05733,38.74587,1.5448773,20.122807,-11.320072,16.283234,-13.240576,10.186501,-9.246529,4.695918,-8.369734,2.277241,-6.510628,-1.6249357,-6.4979386,-4.7278557,-2.5748124,-1.7866172
